Word,Aussage,Meinung,Prognose,Sonstiges
Präsidentin,0.026563926310741823,-0.005846042497399718,-0.000177558298921874,-0.02054033233529977
verantworten,0.04904718237145029,-0.00470705555463567,0.003127404485534339,-0.04746752801572017
öt,0.03328319946652603,-0.0006794462384277722,-0.000500490717104185,-0.03210326148067679
verab,0.002817660460909287,-0.0021856867515604485,-0.00019992741983969607,-0.000432056454155827
technisch,0.02521425200908528,-0.01613307703004383,-0.00048333426694363986,-0.008597835903695368
umgesetzt,0.06611265800164078,-0.007967636796418457,-0.00391559760187134,-0.054229418640177905
stimmt,0.02971539458272738,0.004216440374659128,-0.001254061981788774,-0.0326777744241467
sache,0.01179062682762638,0.0019366460854403807,-0.0006750542038865941,-0.013052222767884729
96,0.00026240054012305336,-6.751156570317107e-05,-8.547834386263276e-05,-0.00010943040251731873
Ansätze,0.015593727241240333,0.01611841607700626,-0.00048817168953974033,-0.031223967271494582
schungs,-0.0002617897730488039,8.188149604393402e-05,5.01974200233235e-05,0.00012970752777619055
intens,0.014887826780484904,-0.0002110220087009415,0.00011924212205572948,-0.014796047934036551
innovative,-0.00037196059148906596,-0.0005584447656777533,-0.00039269571395076736,0.0013230957750541468
Phase,0.01079908123840396,0.0055712049423253555,0.0017954410116816418,-0.01816573449281006
Eta,0.03769834261896499,0.0008612588568485026,-0.00012593792262162684,-0.038433657518961266
stützen,-0.02456766955947387,-0.00383903300644306,0.15218405428458937,-0.12377736970665865
rod,0.005022499838509652,-0.0005721363748610505,0.001466187848816642,-0.005916550322758161
Laden,-0.03862785511732004,-0.00044594881099631795,-0.0003176033729421736,0.03939140289195398
schluß,0.0014405939402566226,0.007868308039955235,0.005654037139308368,-0.014962936062525464
Konzentration,-2.0120144206171073e-05,-8.170483263509393e-05,-0.00020807117009164823,0.0003098969295362889
gehabt,0.03511039708056897,0.0015327730885724288,9.821733706162356e-05,-0.03674139042953001
Einzelhandel,0.03626903130555142,-0.0004210261343490801,-0.00019071001834872024,-0.035657301396557387
herange,-0.00024339886168132637,-8.356025368398564e-05,-0.00015260843370566417,0.0004795624902754119
heißen,-0.00560410258736816,0.0324436298577402,-0.0005659128361832351,-0.026273612083373286
Ausrüstung,-0.0005735974869821803,-0.0005029530570027418,-0.0005538862609682837,0.0016304295510053634
Militär,0.012849425908481885,-0.0005994208805812861,-0.00018306909139397022,-0.012066937666920767
technik,0.022657609994417897,-0.0003015566099488102,-0.0003513361452752135,-0.02200470946586176
schätzung,-0.0008874087403398789,2.9446237022057176e-05,-0.0004056645545347237,0.001263622687474708
Soldat,0.021058755251958123,-0.0031910136415786287,-0.0005475497058785636,-0.017320194251867958
Künstler,-0.0013849011841852257,0.007077474011608981,-0.0005290576802711602,-0.00516351268136414
internationale,0.05089360116267298,-0.005593206594352185,0.0013002647190922178,-0.04660066015268602
Ren,0.011965939398512222,-0.00011718942395526981,0.0053210242077986036,-0.017169775787160037
omme,-0.0005468284504938008,-0.0003000472725943837,-0.0003097244588616377,0.0011566055938601494
solch,-0.0014097541660191837,0.008504217697407057,-0.00024770616897740183,-0.006846747418194354
schmutz,-7.153378919610986e-05,-0.00012398626495269127,-0.00023991437683434924,0.00043542683124542236
Tricks,0.005110798312519667,0.0013028075341531397,-0.000995668216369773,-0.005417929990825441
Zerstörung,0.006933223554173425,0.0001788097797141929,-0.0003060182964839408,-0.006806017050638653
niemand,0.04855942244300268,0.002550699334340074,0.024227697054818302,-0.07533781945941058
anderer,0.027895448544800548,-0.006098280029784869,0.001447212679360047,-0.023244378857578962
sektor,0.0006682395042584435,0.01481635246665021,-0.0005744168607428773,-0.01491017921151589
verwendet,0.0646147294165505,0.031748880855846234,-0.01890740969191711,-0.0774561940692062
zusammenge,0.10356416427628756,-0.00020710510811512302,-0.022014910671493932,-0.08134214685874339
zweiten,0.028727085390535957,-0.010348872333480112,0.0025701146154855476,-0.020948334502305637
1997,0.009745060383761826,-0.0016829913630283131,0.0019184808592824232,-0.009980551669287182
1998,0.01940093133695579,-0.005693465902762302,0.0025945346700761243,-0.016301997613785108
unmittelbaren,0.024810107190493605,0.005457848491602406,-0.00020616051804803908,-0.030061787511479296
Produktions,0.007067098768471035,-0.0004876240266566302,0.0007589353672527507,-0.0073384098560979796
Herstellung,0.03053571650933894,0.0012829117521001542,-0.000562977836453675,-0.03125565131191032
bestimmter,0.06079079466386853,-0.0005966236290294633,-0.0013148087777413561,-0.05887935673083467
Rückgang,-0.013860101850696083,-0.0009659576478497911,0.06875659618526697,-0.053930534619667014
möchten,-0.047738952624175136,0.06693246495161048,-0.0013946695792282336,-0.017798842437851767
hs,0.005213350372231841,0.004205666320150795,0.010105280402433725,-0.019524295572761984
ames,-0.0035913454297315183,0.004411089314970966,0.0027441042440630426,-0.0035638462774061604
spezifische,0.04130407262776619,-0.02271055142083545,0.025731008479069718,-0.044324528443042556
Wege,-0.017261419422791656,0.01500680658664275,0.001887924147187997,0.0003666893958294777
beizutragen,0.0011499769521530348,0.0009533681480408834,0.0017703904080008219,-0.003873735670731549
verständnis,-0.0015422856795294828,0.0038871856784425925,0.00926146914098836,-0.011606368405578202
regionale,0.02461198606286806,-0.0009955297431008064,0.00137606725905893,-0.024992522457990902
Verständnis,-0.06309131075793176,0.08617097872172963,0.001152250571285549,-0.024231921269110897
Überw,0.014662124319582776,-0.001014259924076877,-1.8043810549677968e-05,-0.01362982261173656
indung,-0.00015049262636370494,0.00254206522543034,0.0005122551439402076,-0.002903827863247413
Schwierigkeiten,-0.006968238670212363,0.01365410077493116,0.02992462863471701,-0.036610502512952996
arbeiten,0.03652596576113382,0.014975854761286173,0.014541560503268589,-0.06604338207606436
Algerien,-4.257771586676754e-06,-0.0002617984983610323,0.0016578523103486407,-0.0013918001709478953
Punkt,0.006602594515024153,0.0015379915233317096,-0.0010427451449913304,-0.007097835842120834
Bruch,0.011319134170703647,-0.0023957509246596586,-0.00031508494685808535,-0.008608299828701057
Gefangenen,0.006696340822024164,0.006128939668072539,-0.0013162257361394342,-0.011509051347129571
AM,0.00408695662686956,-0.00037817054372782074,-0.00023486478807912875,-0.003473924948937363
feste,0.020645928527113517,0.00020212415428411563,-0.0004885232530761282,-0.020359530361673844
Frühjahr,0.0330138122513066,-0.0031692386823348683,-0.000310597305656066,-0.02953398087407434
Schnee,0.014366588285632203,-0.00013322641390494446,-0.00721613223168906,-0.007017225177295709
schm,0.07558785699676188,0.03114131138113635,0.0002488958913105913,-0.10697807056220654
Flut,0.0035659213353591485,0.0001810271940052016,0.010032165693062433,-0.013779111687398697
Felder,0.008068351563279157,-0.0027568471386511914,0.008078724509135035,-0.013390232717519263
treiben,-0.031152940798278905,0.0029007639108537355,0.07691623880490776,-0.04866406338588705
Welche,-0.01425074127693133,-0.009627993395705943,-0.003558821214213537,0.027437557420190606
kombiniert,0.0661837071989986,-0.005192968750813763,-0.00040495146618453983,-0.06058578841374627
effiziente,0.04193327225220855,0.03092240720434347,-0.0008366866810926391,-0.07201899780473771
betrieben,0.05754508628447719,0.02485912310733814,-0.0017840433535968939,-0.08062016158517009
präsidenten,0.005849348769515927,-9.430498221263406e-05,0.004973132214217912,-0.010728163868407137
stattfinden,-0.018199787252299853,0.03993120243702413,0.0628886794842092,-0.0846200911107178
übergeben,0.07121947527146706,-0.00012230367196429547,0.03014277004108913,-0.10123992564851708
Diesmal,0.019105943004433357,-0.01291508980443723,-0.0008248182539318805,-0.005366058293191145
einziges,0.05465930499955599,-0.003426930297829737,-0.0006458763407408696,-0.050586492352396005
variiert,0.07352438522184457,-0.00029080036665618536,-0.000516129259040099,-0.07271745800971985
überleben,0.016048488781419266,-0.0004949839509999081,0.012828580131191475,-0.02838208476496076
stolz,-0.014593068479580468,0.09963808385952637,-0.0001038388968509682,-0.08494117197728361
Toten,0.008032348235870679,0.0006364406392703587,0.004570010066363062,-0.01323879654724061
Reichs,-0.00041271264490205795,-0.00022580936427168068,-0.0001918122403191275,0.0008303375554180914
banner,-0.0005243307823548093,-0.0002806703466170978,-0.00022618613418730563,0.0010311884445048146
Schwarz,0.007196995253653291,0.012955788483242523,-0.0005216797724549274,-0.019631106623905135
Rot,-0.00042986720427454526,0.01872123036109788,-0.0003124572052567777,-0.017978910378218717
Gold,0.021296429508674917,-0.002701736820568086,-0.00016007944654587453,-0.0184346109960818
pat,0.023120244514818717,-0.003081390517082674,-0.0002490712513310039,-0.019789787368962284
rio,-3.770646192909529e-05,0.00015150480338820427,-5.3820512446065396e-05,-5.99813697639332e-05
Nationalsozial,-6.771738662791904e-05,-3.55930759518918e-05,-0.00010982069814476304,0.00021313015491731705
gestanden,0.006741168706124275,0.0008757186717175304,-5.967591601210608e-05,-0.0075572108861984
cr,-0.00015549685632286183,-7.226593313083108e-05,-0.00011137678200984864,0.00033913969696025873
oni,0.015969689614071053,-0.000284546786424974,-0.00018797825504724365,-0.01549716621558099
stisch,0.006995995922664262,-9.724550424437655e-05,0.0014237488580616559,-0.00832249999342319
essen,0.009115752995093027,0.0009910178353553858,-0.0002257698887681306,-0.009881003562903294
Sozialdemokrat,0.02660233650918587,0.011169721155168484,0.003692630200995773,-0.041464685561105157
Besser,-0.002281574672582133,0.012094873998893262,-0.0006052861665120737,-0.009208011693828434
hinterher,0.01617307683835375,0.0012195494754091707,0.005537141391650796,-0.02292977192654427
aufen,9.226402806614137e-05,-0.00014331359687336977,-0.00014272313384193215,0.00019376878483163542
ierende,0.000894177512955021,0.011017027883381514,-0.0003932162721147096,-0.011517994349335476
bestimmung,0.003415187965280942,0.000563534985035892,-0.0002838899802075916,-0.003694829515444775
Argument,0.010914645624028534,0.008184409262488403,-0.0007986452194758525,-0.018300410645482167
bedeutete,0.014317474920972018,1.3641053556057159e-05,-3.704680830196594e-05,-0.014294072985649109
städtischen,0.026518764291033607,-0.0007394312180749832,0.011301377229017362,-0.037080712354398915
Rand,0.02239821026514511,0.0036293935442450846,0.007763550581371095,-0.03379114937741265
Einkauf,0.0730513253946204,-0.005592845190525016,0.0015223006766973413,-0.06898077477474847
alleine,0.06609854917395497,-0.02563738263026093,-0.011365433985651529,-0.029095723765021436
Burk,-4.299581572316431e-05,-0.0002758351248404425,-0.00023273395335207978,0.0005515672059522735
hard,0.003943798519079185,0.0018994866754332583,-0.00013344522262236246,-0.0057098414852387374
Hirsch,0.0058645535953676,-0.00023260071375219655,-0.00021430820179038735,-0.005417645003810187
Gil,-0.00023696097236968185,-0.00027153483053003595,-0.00017455437293180135,0.0006830483494575886
Vergnügen,-0.0004469045130852984,0.004695180307732828,0.00012218229377530015,-0.004370461750243392
diskutiert,0.17250270080989225,0.002818880020108587,-0.0243056361680769,-0.1510159428523184
Papier,0.007053121363931799,0.0031579849567719975,0.002208836234376577,-0.012419938438226079
längst,0.03151173054844156,0.007902267453687368,0.0002599011683299668,-0.03967390808785361
starken,0.008689962991540293,0.002590638024505804,0.0057640068564195545,-0.017044609232537925
ök,0.00443605426724147,-0.002237645038519236,0.0027519173653689413,-0.004950326164634188
ologisch,0.014928242653136586,0.009194308511894822,0.0022273499746013016,-0.026349900995357535
Out,-0.012511668510512964,-0.0005306652396133137,-0.0003765404523547928,0.013418875024230286
sports,-0.00010263087187922793,-5.794573371531442e-05,-0.00014076590855438553,0.0003013536334037781
gebaut,0.06225817882073978,-0.003280327391758287,-0.009509778166324395,-0.04946807228851115
rech,0.031578255807159054,-0.01280235813000955,0.00012101646649670445,-0.018896914218355803
Wiese,0.03229782908047248,-0.016948286513298674,-0.0017743885006692895,-0.013575157134124745
azieren,0.045637138808767,0.008518850650943932,0.0018340231950636134,-0.05599000932041539
derzeitige,0.01103571668510475,-0.0006677555544452873,-0.000541764673032467,-0.009826192463217935
Prä,0.008074284984902425,-0.0016236337945284523,-0.00035618729825597737,-0.006094468695076053
Handelskammer,0.02065840643439919,-0.0015371952402776718,0.001602238380832609,-0.020723456768791948
müßte,-0.12889959201717094,0.20275720469170275,-0.0008417982100783977,-0.07301581846094855
früheren,0.004824757270570215,0.005470013233588864,-0.00022369671559659045,-0.010071078551955291
Buch,0.006443229783942507,2.585793598925757e-05,-3.6280067661796086e-05,-0.006432805291640739
schwerpunkt,-0.0011217028137859113,-0.0005226855573710054,-0.0006401744813047117,0.002284569044907888
Schweiz,0.005657788931966934,0.004263810830229886,0.0025071982171539276,-0.012428796792187313
Mega,0.000769104343271465,6.580126676756967e-05,0.00516275624258924,-0.005997654547293981
Bücher,0.05183908772445763,-0.004130076288227371,0.0006487595429545101,-0.04835777070436037
verkauft,0.12366774157252149,-0.012586456900231078,-0.004275786587270651,-0.1068054989960455
Wetter,0.022862042509338182,-0.004459492109327129,-0.0003940769969302275,-0.018008479458291655
karte,0.0027725153203290473,-0.0020073256064784394,0.0072529621316006244,-0.008018162952566854
nördliche,0.0645975799484404,-0.0005144714050402399,-0.00040399293152404425,-0.06367911661800463
östliche,0.06655389920706511,-0.0007772894341542269,-0.0005793702166556614,-0.06519723041856196
Insel,0.04784786440136486,-0.00041156828637617257,-0.0003461508116591479,-0.047090143814734295
Wilhelm,0.003384117398033568,-0.0006878335654293936,-0.0003701666846998503,-0.0023261188869695836
Pie,-0.05968592820340409,0.000984030960974754,-0.0008196278147952146,0.05952153647964156
Cast,0.01970383947264054,-0.0013752119834862242,0.024801117013339535,-0.043129734270678455
Transport,0.025915071680747245,-0.0020178108286518478,0.005850949896221008,-0.02974821311053294
rollen,0.030850370362686313,-0.0036901185001951115,0.06460403240784805,-0.09176428391779635
diesmal,0.037788887513843725,6.761424202479595e-05,0.00030979135298518184,-0.038166302255614855
Ah,-0.002603744503479296,-0.0009795238026223765,-0.0006636964806148171,0.00424695053910303
welchem,-0.027076010556625285,0.015235863794405226,-0.0013354284636356148,0.013175578056359044
agieren,-0.0844016345601934,0.01359049576531106,0.11700417187804912,-0.046193046687608326
Wirklich,-0.0012340477810539596,0.0007675193273826153,-0.00042522775493125664,0.0008917674422264099
offene,0.002995576155249189,-0.00017550488733469204,-0.00012201866411746913,-0.0026980552223187394
Namen,0.018669606430553574,-0.0036900415688301616,-0.0004395589554312051,-0.014540012873809674
Zweiten,0.017090235159503708,-0.0008488368012612537,-0.0005243886027493391,-0.015717007099599584
Weltkrieg,0.01950476765183077,-0.0010091426701398713,-0.00021708525623548744,-0.018278538132275545
gestorben,0.056040048842416056,-0.007421751039514458,-0.0012960279602209212,-0.04732228108645186
Aggress,0.01387551647195378,0.010795141302554913,-0.000727906076785748,-0.023942746304417294
Morde,0.010190530266522222,0.00693536681106808,-0.0002793066384223645,-0.01684658954522496
Grü,-0.020786750628506555,-0.0001812320355523013,-0.00040744144328772833,0.02137542359689982
Ruhe,-0.013783477789161225,0.02329056369386409,-0.0007016419968345469,-0.008805446414154655
spanne,-0.0005733431438557091,0.0006337923955470615,-0.00027401682780237024,0.00021357089281082153
froh,-0.09971886269719714,0.14965586885697726,-0.00015052304320306575,-0.04978647505250441
erleichtert,0.041511979638244156,0.08995305284531696,0.00032898699288352873,-0.1317940319430022
gehend,0.007828148045625009,0.028255358872398315,-0.0004793202379351853,-0.035604184794354815
Armee,0.04509583865147861,-0.0009521111825658105,-0.00027816702150731644,-0.043865570429690914
Leidenschaft,-0.021431104895327735,0.082999734470377,-0.03389497845671485,-0.02767364032547448
Angaben,0.024925407096349883,0.0015491194645913236,-0.00019928402526175253,-0.02627524073872592
trag,-0.03029232314093851,0.0488899289119808,0.0008887569005680004,-0.019486361035138556
Mittelpunkt,0.006424256681721274,0.018454047863724326,0.0067376779772829005,-0.031615985319620156
höhere,0.053185651982305765,-0.0013467215651262775,0.003074894070726806,-0.0549138217048385
Takt,0.005972033893705147,0.0047594837720312385,-0.00028159204967572626,-0.01044992058579434
Intel,0.009666961319453549,0.00019167933396602166,0.006733500653353985,-0.01659214395476738
Rechner,0.007615091203206248,-0.0003403819952533619,0.0023410845440897292,-0.009615798845970858
bieten,-0.015611921531441472,0.04551222136637853,0.0012888544066561912,-0.031189150888756116
Mü,-0.018105926713233203,0.0003829848385378552,-0.0007264375958517294,0.01844937706652542
KK,1.1546543464646672e-05,-0.00022923583001102087,-0.00027180686397514363,0.0004894976504147053
dritten,0.008637943623763375,-0.004957502491654648,0.011157946175373783,-0.014838385518491273
Stock,5.6370832276621106e-05,-0.00013784153895054867,-0.0001668760082844124,0.000248345530902346
Wohnhaus,-5.589600409115924e-05,-0.0002254569973956677,-0.00025132185313749586,0.0005326732682685057
Feuer,0.011285787987717582,-0.0005129400666394052,0.00037856427046521003,-0.011151412622600927
Fest,0.00483531743889846,0.003958303540181293,0.0019199279006728719,-0.010713548632593111
kur,0.01761775673572771,0.0012398749856231852,0.0039872036912023305,-0.02284482935086176
dische,0.008961101856499454,0.00272788819059618,0.004208304390227606,-0.015897295977235142
Neujahr,0.0004989608607081844,0.002191706838505611,-0.00014898039694840587,-0.0025416873307669507
vorbei,0.030090417137188692,0.008121876262467569,-4.0011330267554326e-05,-0.03817228013778302
erinnern,-0.0006942794969596082,-8.247908805391149e-06,-0.0003728555710834144,0.0010753865401506911
schaffte,0.0001946424599736929,-0.00019744856126635568,-0.00026101270577783,0.00026381388306617737
Ly,-0.00038303989556600124,0.010024783387258478,-0.0008491482984816804,-0.008792595409261764
Set,-0.0006451169145480096,-0.0002923921933520782,-0.00032506446001580346,0.0012625734536693646
minim,0.015971218901389268,0.004138150682062284,7.973523903122744e-05,-0.02018910396607983
alem,-0.0011418095765899734,0.0051969683211837035,-0.0002974780276152463,-0.003757680374534781
Publikum,0.023686723357855044,0.004947908459598693,0.001836347979377706,-0.03047097327072379
Berliner,0.0048966871357286725,0.005459863304005656,0.0031049571571465056,-0.013461508351670875
SO,0.002453674013029394,0.004025723157790361,-0.0002549271092269529,-0.006224470771017616
Pu,0.01988749849035329,-0.003301833177193573,-0.0003068906530337031,-0.016278769374432102
ff,0.004210134925970827,0.0032349322109037053,0.0014705799342462453,-0.008915646077815429
Daddy,-0.005707715114355475,-0.00042101924852128527,-0.0005760560305437442,0.006704790766040484
Witwe,0.0012989137274871609,-0.00046038591535509316,-0.0004113037365332023,-0.0004272269809411631
Tour,0.0023727654397091447,-0.0002186986973475498,-0.0001498001483701912,-0.0020042646576517394
fertigung,0.022328012930185465,-0.0008926117521369656,0.002653615313577645,-0.024089013961388562
äude,0.011851846582011114,-0.000685208519126508,0.0023515192539319855,-0.01351815850164832
bu,0.01537873402871627,0.0022924641207367783,0.0003003025029704226,-0.01797150198926401
chs,0.008787238993068606,0.0020165833688958424,0.0007591605202106797,-0.011562980351307465
tä,0.01874855733114517,0.0038296611666324243,-0.00012882920517308881,-0.022449392120147585
Ecken,0.011377484769972008,-0.0003990360124329787,0.006593786463262015,-0.017572252002927207
Stück,0.019798535879350636,0.0010235079309825665,0.003938567791465363,-0.02476061216645622
erweitert,0.11929158428241907,-0.007967233634374928,-0.04728681114317429,-0.06403754458664145
Vorfeld,0.030533608522270626,-0.002108307656234012,0.0008329760432178983,-0.029258275795322197
womöglich,-0.018276250839672114,-0.0006873547779209562,0.02095522840877746,-0.0019916152566060593
Metall,0.011715251700176548,-0.004734129253847641,0.0019665564614873197,-0.008947683584968521
halle,0.0005942257628501271,-0.001287765409453338,0.01994271067865662,-0.01924916867287468
Ach,-0.0005972713403558053,0.00030756248991615907,-0.00046719500115673156,0.000756898550687563
gner,0.002138445423188675,0.0001440711242731407,-0.0003372217787980943,-0.0019452979244977027
Geschichten,-0.00042394350430186023,0.00014076845218369272,-0.00024291872364301526,0.0005260743200778961
Beton,-0.0003346064736433618,-0.00026367956957074057,-0.0001853902415405173,0.0007836967706680298
Asphalt,0.00015636585385436774,-7.518186521338066e-05,-0.00012539282488432946,4.418566823005676e-05
Erinnerungen,-0.0162224756196464,0.015592528199355606,-0.007428735389940913,0.008058684701306143
verlassen,0.05311632829100914,-0.006759964549276581,0.007419619094644847,-0.05377598735579029
spielen,0.009796554680959104,0.003687300818772071,0.04140504634805337,-0.05488890244324052
ffizien,-0.0007620287599365838,-0.0003080020192101074,-0.00035655580825277866,0.0014265812933444977
Verwaltungen,-0.0012859481776104076,-0.00039529823243356077,-0.00032360126488129026,0.0020048581063747406
Werbung,0.026221526179875835,-3.382067317530432e-05,0.001145073904580636,-0.027332777753895355
feind,0.015421539339864052,-0.004397445605370937,-0.0004990028502361044,-0.010525091466650963
Organisationen,0.005822854986588897,-0.00184510903013402,0.0011600804608924808,-0.005137828596675184
Bilder,0.020482189001316892,0.005408077457609737,-0.008887275013622789,-0.017002989221167646
digital,0.03487741593699898,-0.006803570476335388,-0.003784039692151542,-0.024289806313226303
Dokument,0.010892211765540429,-0.0003487783783034851,0.02290714807543573,-0.03345058006435955
ara,0.005558667078829381,-0.00022038697650941788,0.007576243648738139,-0.012914522783417683
uf,0.0073659612193111455,-0.0004183857232017491,0.0057499832275446396,-0.01269755926052032
nahmen,0.11863071421267261,0.00014071200077453867,0.014987591671628345,-0.1337590255400825
Generation,0.007453912257950958,-0.000550051868296145,0.006046535968285399,-0.012950395853902362
Auschwitz,0.009964369532326598,-0.0007243630660847581,0.001542801045256207,-0.010782803273302003
gegeben,0.056903866062907274,-0.007712646604945745,-0.0006163582068880986,-0.04857486270423452
Berge,0.0814035284011403,-0.004947421936062061,-0.004012358089266313,-0.0724437424085008
Verb,0.051339370797399565,-0.0016944163843517247,-0.003870199835010782,-0.045774747913798014
indlich,0.028479086858472634,0.010087235881959108,-0.007432380341651878,-0.03113393590350218
Lie,0.004665630904849664,-0.00030433157483240344,-0.0002949931220155428,-0.004066304792774984
änd,0.006117427066757927,0.0001891912616194917,-0.00023455061589312676,-0.00607206784435689
nis,-0.03678930300167672,0.034004488117456697,0.012929690394261856,-0.010144877787115054
erfüllen,0.0033834922501666392,0.005121334457268035,0.0073709792269367694,-0.015875802865463966
läuft,0.05469712818571568,0.00226616488109376,-0.0006705305131702173,-0.05629275983732289
lob,0.015036474761562337,-0.000652663926255762,0.002002691173904033,-0.01638649626701981
Verkäufer,-0.0007677150930855229,-0.00139731186239563,-0.0009952888120399923,0.0031603053212165833
Käufer,-0.0001197225865387033,-0.00016598730887969448,-0.0001230401710338757,0.0004087508569995896
Waren,0.0029259110131292514,0.00014100148599332913,0.0008352316046338493,-0.003902147424532876
steigenden,0.013125470261280093,-0.0002771157474213666,1.8614543636498714e-05,-0.012866964661321213
Erlös,0.01183647719911581,-0.0003511777003950556,-0.00025889940366141673,-0.011226396445029726
führungen,0.010373601617612069,-0.00032605395445523965,-0.0003029659412442354,-0.009744582512854214
Protest,0.025487141602336366,-0.003147131681792893,0.001446449692786176,-0.023786464016854407
standort,0.00833883430699533,0.004940918392566152,0.00037678539458228805,-0.013656530137331901
Gefahr,0.028054364787165994,-0.015959402146725893,-0.0017659428271119605,-0.010329016897559867
institutionelle,-0.004721631276879634,0.004456372440472478,-0.001535277348011732,0.0018005121655733092
Reformen,0.01989495880688307,-0.0062148820073637335,0.009487206273702585,-0.023167277311771966
Präsidentschaft,0.0006623548944329801,0.002312318641123776,0.01217632360134318,-0.015151001557346866
Abschluß,0.01173760802416327,0.003532627006163135,0.010870480730288526,-0.026140714308077184
bunten,0.00802301144954577,-0.009625592101454257,0.043637039801574753,-0.042034466648955354
popul,0.03440011912039154,-0.0015726410786101042,0.009845503577594172,-0.04267299215530329
istisch,0.03518345943873936,0.024477540537930054,0.007572115496923676,-0.06723312024849744
gefärbt,0.024642454918193835,-0.002643843460646167,0.026669221930205822,-0.048667829364603676
Mischung,0.019303241482096684,0.000212513393307745,0.01875410639756107,-0.03826986400023694
NRW,0.049998050521691505,-0.021720517010243624,0.00030180218814045205,-0.02857933025035449
II,0.009159406653084153,-0.0010495481702150992,0.003316865503431851,-0.011426724179213558
Gegenteil,-0.006772001580651206,0.011140052997070814,0.0001556069704701175,-0.004523664290656547
tut,0.020198042734459392,0.012833661940414779,-0.0005268455832433248,-0.03250486443233019
Gewinne,0.029401231699309124,-0.004107608633103613,0.006322318026714722,-0.03161594314136036
zunächst,0.053462627968338255,-0.007517240507460554,0.0017745004991486521,-0.047719887792778054
Kla,-0.00040917266409223885,-0.00023413357909400173,-0.0002583935446978103,0.0009016972035169601
aufhören,-0.02178676232933013,0.042548786255167365,0.04769543381238705,-0.06845746582552328
geplant,0.06792464934446274,-0.0007064666675488204,5.447292136733062e-06,-0.06722364055961375
Weser,-0.001656328568515164,-0.003409709108836978,-0.00140737203628305,0.006473411515798944
Akten,0.06419591158253045,-0.018664843615584282,0.00028907447694008525,-0.045820132153615606
Allgemein,0.015467134339492894,0.00042883915112258556,-0.0007502844596717459,-0.015145690643246617
Ergebnis,0.05657248202487352,-0.028430151586655652,-0.0022724100348544595,-0.02586991926537487
bekanntgegeben,0.464716443366342,-0.003851397562357306,-0.28242188475633156,-0.17844314035573916
ildert,-0.0013768485233803013,-0.0012414788891744269,-0.0012918914539373613,0.003910222223826817
extrem,0.03113668913073578,0.0034498169912740417,0.002391544166740523,-0.036978043072802634
verst,0.014720019981860871,0.00683828835298826,4.609347209831408e-05,-0.021604404809642336
ausge,0.02497151343360505,0.003274161188348141,0.0007068911240965767,-0.02895256468903199
dacht,0.004884971470573873,0.006862722756093516,-0.0004029130137976407,-0.011344784156752516
Kompeten,-0.0005996337968099397,0.00040470318890584167,-3.1136072720983066e-05,0.00022605061531066895
management,-0.00042228651221853843,-0.00067566040850169,0.003823396052848693,-0.0027254462851826746
😉,-0.01824019191426891,0.011357767023977835,-0.0015263920680834216,0.008408811906588704
Lasst,-0.04732635516819528,0.03534778066944,-0.0018142761835330627,0.013792846008224538
Ak,0.015254287928493877,-0.011491959480249126,0.0011412384394378493,-0.00490356715284891
pie,0.01723335538737103,0.0010142090922528083,-0.00013417036422973017,-0.01811339242939824
MP,0.013035286011358949,-0.0001342857433428435,-0.00012179392285815993,-0.012779205673723482
Kretsch,0.0029069336155771452,-0.0004824736714454048,-0.00029593668139114013,-0.0021285191280185243
mer,0.006188228816348672,0.006206446627396876,6.619779254109725e-05,-0.012460872519548503
Trau,-0.03197936710967042,0.055659543889760243,-0.00130904880916205,-0.022371127021870052
komm,-0.0004745383240560841,-0.00048535065873996547,-0.00022006883788587098,0.0011799478282531102
🔝,-0.0003843204297647224,-0.00019260935397886152,-0.00020760923791633766,0.0007845433259552175
Mist,-0.008884494740028236,0.002161718803873472,-0.0006545890888777318,0.007377365584419969
Est,-0.00012748585078787238,-0.00015271319836591084,-0.00017488734126593707,0.00045508644402478683
Lady,-0.000583294523191095,-0.00024388272937531363,-0.00029521183343950684,0.001122389476568926
telle,0.012089135967256113,-6.27412614443287e-05,0.007821471122082,-0.019847867954889725
domin,0.009734922828743362,-0.004352086848180241,0.04063826475613805,-0.0460211033961124
herr,-0.0003925940612696126,0.0014405313332887303,-0.00021684766870054783,-0.0008310948883017261
госпожа,-0.0001076581046937144,-7.767747949590368e-05,-8.553135943090295e-05,0.00027086620231146937
бдсм,-9.732921529126992e-05,-7.552175968346812e-05,-8.266042298943487e-05,0.00025551055570120936
Seid,-0.0032742279245212558,-0.0007444185057465802,-0.0007712191345490282,0.004789881408214569
Gei,0.0048602564802490205,0.0002980003021220801,0.0007825089308127284,-0.005940771747276302
mp,0.015541963614383708,-0.0013114801294397058,-0.00025153526718028776,-0.013978951208597263
fte,0.004173892159651187,-0.00029769471049852567,0.0006210966924465768,-0.0044972990710558155
reiter,0.0005243611571535842,0.0025528442957288965,-0.0002561438380376381,-0.002821061346266005
Nancy,-0.00410153373159119,0.0033915667365666496,-0.00019785915140649497,0.0009078584526832856
400,0.07697917100689942,-0.0011351892610100044,0.0021025909190920326,-0.07794657860056305
Jet,0.03337631943442906,0.000946747240050172,-0.000242704627604932,-0.0340803613561017
erwartet,0.10859561279339554,0.0009740364810444787,-0.03990816458756495,-0.06966148637954075
